minute,bullish_count,bearish_count,unlabeled_count,total_count,bullish_count_5m,bearish_count_5m,unlabeled_count_5m,message_count_5m,net_sentiment,bullish_share,sentiment_change,abnormal_density,labeled_message_count,labeled_fraction
2026-04-14 14:29:00-04:00,6,0,4,10,17.0,0.0,30.0,47.0,0.9444444444444444,0.9444444444444444,0.0032679738562091387,5.0038017486446815,17.0,0.3617021199637847
2026-04-14 14:30:00-04:00,6,0,7,13,22.0,0.0,30.0,52.0,0.9565217391304348,0.9565217391304348,0.012077294685990392,5.529850158206233,22.0,0.42307691494082855
2026-04-14 14:31:00-04:00,5,0,1,6,22.0,0.0,25.0,47.0,0.9565217391304348,0.9565217391304348,0.0,4.96539109655249,22.0,0.46808509642372137
2026-04-14 14:32:00-04:00,5,0,7,12,24.0,0.0,27.0,51.0,0.96,0.96,0.003478260869565153,5.421621045269114,24.0,0.47058822606689754
2026-04-14 14:33:00-04:00,3,0,4,7,25.0,0.0,23.0,48.0,0.9615384615384616,0.9615384615384616,0.0015384615384615996,5.079364541866187,25.0,0.5208333224826391
2026-04-14 14:34:00-04:00,2,0,9,11,21.0,0.0,28.0,49.0,0.9545454545454546,0.9545454545454546,-0.006993006993006978,5.20353927042061,21.0,0.4285714198250731
2026-04-14 14:35:00-04:00,2,0,2,4,17.0,0.0,23.0,40.0,0.9444444444444444,0.9444444444444444,-0.010101010101010166,4.225351666336092,17.0,0.4249999893750003
2026-04-14 14:36:00-04:00,2,0,5,7,14.0,0.0,27.0,41.0,0.9333333333333333,0.9333333333333333,-0.011111111111111072,4.456521254725951,14.0,0.3414634063057706
2026-04-14 14:37:00-04:00,0,0,2,2,9.0,0.0,22.0,31.0,0.9,0.9,-0.033333333333333326,3.357400358404294,9.0,0.29032257127991706
2026-04-14 14:38:00-04:00,3,0,4,7,9.0,0.0,22.0,31.0,0.9,0.9,0.0,3.387977771805708,9.0,0.29032257127991706
2026-04-14 14:39:00-04:00,1,0,3,4,8.0,0.0,16.0,24.0,0.8888888888888888,0.8888888888888888,-0.011111111111111183,2.608695368620069,8.0,0.333333319444445
2026-04-14 14:40:00-04:00,2,0,1,3,8.0,0.0,15.0,23.0,0.8888888888888888,0.8888888888888888,0.0,2.52285164283163,8.0,0.34782607183364905
2026-04-14 14:41:00-04:00,3,0,2,5,9.0,0.0,12.0,21.0,0.9,0.9,0.011111111111111183,2.324722989883064,9.0,0.4285714081632663
2026-04-14 14:42:00-04:00,1,0,6,7,10.0,0.0,16.0,26.0,0.9090909090909091,0.9090909090909091,0.009090909090909038,2.878228463664746,10.0,0.3846153698224858
2026-04-14 14:43:00-04:00,3,0,2,5,10.0,0.0,14.0,24.0,0.9090909090909091,0.9090909090909091,0.0,2.681563946193973,10.0,0.41666664930555625
2026-04-14 14:44:00-04:00,1,0,4,5,10.0,0.0,15.0,25.0,0.9090909090909091,0.9090909090909091,0.0,2.8195485541862535,10.0,0.39999998400000064
2026-04-14 14:45:00-04:00,0,0,3,3,8.0,0.0,17.0,25.0,0.8888888888888888,0.8888888888888888,-0.02020202020202022,2.840908768078549,8.0,0.3199999872000005
