minute,bullish_count,bearish_count,unlabeled_count,total_count,bullish_count_5m,bearish_count_5m,unlabeled_count_5m,message_count_5m,net_sentiment,bullish_share,sentiment_change,abnormal_density,labeled_message_count,labeled_fraction,open,high,low,close,volume,one_min_return,log_return_1m,trailing_volatility,dollar_volume,volume_zscore_30m,future_close,forward_return,log_forward_return,direction_5m,direction_3class_5m
2026-04-13 13:30:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,2.0,1.9800000190734863,2.0,335254,,,,670508.0,,1.9850000143051147,-0.007499992847442627,-0.007528259214184675,0,-1
2026-04-13 13:31:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9808000326156616,2.0,1.9801000356674194,1.99399995803833,13230,-0.003000020980834961,-0.003004530064265805,,26380.619444847107,,1.9550000429153442,-0.01955863387346979,-0.019752435106767913,0,-1
2026-04-13 13:32:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999899983406067,2.0195000171661377,1.9950000047683716,2.0139999389648438,64515,0.01003008091644575,0.009980113495250647,,129933.2060623169,,1.9700000286102295,-0.02184702665742355,-0.022089206718073927,0,-1
2026-04-13 13:33:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009999990463257,2.009999990463257,1.9900000095367432,1.99399995803833,10395,-0.009930477424340611,-0.009980113495250582,,20727.62956380844,,1.9800000190734863,-0.007021032727912768,-0.007045796156161806,0,-1
2026-04-13 13:34:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9950000047683716,2.0,1.9800000190734863,1.9839999675750732,32060,-0.005015040458222875,-0.0050276579762076916,,63607.03896045685,-0.4271858583348659,1.9800000190734863,-0.002016103108346212,-0.002018138179954128,0,-1
2026-04-13 13:35:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000095367432,1.9900000095367432,1.9850000143051147,1.9850000143051147,12019,0.0005040558197506595,0.0005039288262886842,0.007457024931092526,23857.715171933174,-0.5158272664299186,1.9800000190734863,-0.002518889267302482,-0.0025220670062429144,0,-1
2026-04-13 13:36:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9850000143051147,1.9900000095367432,1.9500000476837158,1.9550000429153442,122025,-0.015113335603814892,-0.01522870595684908,0.008710500121177463,238558.88023674488,0.32098028904059,1.9800000190734863,0.012787711309131922,0.012706638950606065,1,1
2026-04-13 13:37:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550000429153442,1.9700000286102295,1.9500000476837158,1.9700000286102295,29537,0.007672626785479197,0.007643341883944581,0.009050472570689482,58187.89084506035,-0.43194539731192577,1.9850000143051147,0.007614205825909215,0.007585364072904506,1,1
2026-04-13 13:38:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000381469727,1.9800000190734863,1.9600000381469727,1.9800000190734863,7119,0.005076137217272736,0.00506329706666151,0.008759556625840157,14095.62013578415,-0.5879609202270528,1.9800000190734863,0.0,0.0,0,0
2026-04-13 13:39:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9793000221252441,1.9850000143051147,1.9793000221252441,1.9800000190734863,29284,0.0,0.0,0.008204508894050644,57982.32055854797,-0.35917483576855236,1.9800000190734863,0.0,0.0,0,0
2026-04-13 13:40:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,1.9800000190734863,1.9701000452041626,1.9800000190734863,9897,0.0,0.0,0.007743341601355371,19596.060188770294,-0.5202865307948693,1.9500000476837158,-0.015151500555948827,-0.015267457310675045,0,-1
2026-04-13 13:41:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,1.9800000190734863,1.9704999923706055,1.9800000190734863,33195,0.0,0.0,0.0073522263060471545,65726.10063314438,-0.26887100092628746,1.937399983406067,-0.021515169321742467,-0.02174999489442295,0,-1
2026-04-13 13:42:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,1.9900000095367432,1.979200005531311,1.9850000143051147,11390,0.002525250092658027,0.002522067006242808,0.007079887579544524,22609.150162935257,-0.4801025728073324,1.9500000476837158,-0.017632224871117375,-0.01778952431691793,0,-1
2026-04-13 13:43:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9800000190734863,4270,-0.002518889267302482,-0.0025220670062429144,0.006798815304933082,8454.600081443787,-0.5340331282112604,1.9500000476837158,-0.015151500555948827,-0.015267457310675045,0,-1
2026-04-13 13:44:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,1.9850000143051147,1.975000023841858,1.9800000190734863,102854,0.0,0.0,0.006535357499647248,203650.92196178436,0.566556358058238,1.9500000476837158,-0.015151500555948827,-0.015267457310675045,0,-1
2026-04-13 13:45:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9515999555587769,1.9515999555587769,1.940000057220459,1.9500000476837158,19609,-0.015151500555948827,-0.015267457310675045,0.007332993820904608,38237.55093502998,-0.3939272105674017,1.9450000524520874,-0.0025641000560834293,-0.002567392990779337,0,-1
2026-04-13 13:46:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944700002670288,1.9450000524520874,1.9299999475479126,1.937399983406067,16766,-0.006461571266429322,-0.006482537583747984,0.007185037099877306,32482.448121786118,-0.4138502111580553,1.940000057220459,0.0013420428598440726,0.0013411431252235624,1,1
2026-04-13 13:47:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9299999475479126,1.9500000476837158,1.9299999475479126,1.9500000476837158,20842,0.006503594707117255,0.006482537583747907,0.007253848711891871,40641.900993824005,-0.35240177215460916,1.940000057220459,-0.0051282001121667475,-0.005141394458524434,0,-1
2026-04-13 13:48:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940000057220459,1.9592000246047974,1.9299999475479126,1.9500000476837158,40000,0.0,0.0,0.007046016301490472,78000.00190734863,-0.10614254349112659,1.9500000476837158,0.0,0.0,0,0
2026-04-13 13:49:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940000057220459,1.9500000476837158,1.9299999475479126,1.9500000476837158,21745,0.0,0.0,0.006855095904577768,42402.7510368824,-0.33548173238609175,1.9700000286102295,0.010256400224333495,0.01020416024401339,1,1
2026-04-13 13:50:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940000057220459,1.9500000476837158,1.940000057220459,1.9450000524520874,12391,-0.0025641000560834293,-0.002567392990779337,0.006677971623764038,24100.495649933815,-0.44781200739981286,1.9500000476837158,0.00257069156647316,0.0025673929907793006,1,1
2026-04-13 13:51:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940000057220459,1.9450000524520874,1.940000057220459,1.940000057220459,14536,-0.00257069156647316,-0.0025740014677451727,0.00651397080130777,28199.84083175659,-0.4076427783666835,1.9500999450683594,0.005206127603094579,0.005192622573111853,1,1
2026-04-13 13:52:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940000057220459,1.9500000476837158,1.940000057220459,1.940000057220459,8972,0.0,0.0,0.006364501453681599,17405.680513381958,-0.4725271161958999,1.9600000381469727,0.010309268214748757,0.010256490134848532,1,1
2026-04-13 13:53:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9450000524520874,1.9500000476837158,1.9407999515533447,1.9500000476837158,4776,0.0051546341073744895,0.00514139445852456,0.0063653187867269,9313.200227737427,-0.5181997170831228,1.9550000429153442,0.0025641000560834293,0.002560818360068893,1,1
2026-04-13 13:54:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,724,0.010256400224333495,0.01020416024401339,0.006639331712095944,1426.2800207138062,-0.5616136115433674,1.9450000524520874,-0.01269034304318195,-0.012771553234792713,0,-1
2026-04-13 13:55:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965000033378601,1.9700000286102295,1.9500000476837158,1.9500000476837158,4359,-0.010152274434545583,-0.010204160244013445,0.0067757519115931,8500.050207853317,-0.49637464892415584,1.9500000476837158,0.0,0.0,0,0
2026-04-13 13:56:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550000429153442,1.9599000215530396,1.9500000476837158,1.9500999450683594,28516,5.1229426769605624e-05,5.1228114587336755e-05,0.006642132082956424,55609.050033569336,-0.13486018308446715,1.965000033378601,0.0076406793138592555,0.007611637164359861,1,1
2026-04-13 13:57:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000381469727,1.9600000381469727,1.950700044631958,1.9600000381469727,6953,0.005076710608422852,0.005063867561736784,0.006615912943721104,13627.8802652359,-0.4517489682355706,2.005000114440918,0.02295922215210222,0.02269962513112856,1,1
2026-04-13 13:58:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9599000215530396,1.9599000215530396,1.9550000429153442,1.9550000429153442,3412,-0.0025510179256708065,-0.002554277316255226,0.006501205467169015,6670.4601464271545,-0.49545024336669785,1.98989999294281,0.017851636450821884,0.017694167282066575,1,1
2026-04-13 13:59:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000476837158,1.9500000476837158,1.940000057220459,1.9450000524520874,9734,-0.005115084523652835,-0.005128211350848176,0.0064341560544028,18932.63051056862,-0.38940221732792907,1.9950000047683716,0.0257069156647316,0.025382048693924613,1,1
2026-04-13 14:00:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1217,0.00257069156647316,0.0025673929907793006,0.006354994161561045,2373.150058031082,-0.7864500308214273,2.005000114440918,0.028205161749884633,0.02781472080745262,1,1
2026-04-13 14:01:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9599000215530396,1.9671000242233276,1.9500000476837158,1.965000033378601,23782,0.007692300168250066,0.007662865278947024,0.006526066441276539,46731.63079380989,0.007843810625444328,2.0099000930786133,0.02284990276708121,0.022592753591850055,1,1
2026-04-13 14:02:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965000033378601,2.009999990463257,1.965000033378601,2.005000114440918,79400,0.020356275003996283,0.0201518555285055,0.007306296816537358,159197.0090866089,1.9232131155502263,1.9950000047683716,-0.004987585586913923,-0.005000065104307433,0,-1
2026-04-13 14:03:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9850000143051147,1.98989999294281,7994,-0.007531232237519614,-0.00755973516531736,0.007206681635955753,15907.260543584824,-0.5547021247762309,2.0,0.005075635505809251,0.005062797888967275,1,1
2026-04-13 14:04:00+00:00,1,0,0,1,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1000000.0,1.0,0.999999000001,1.9891999959945679,1.9950000047683716,1.9880000352859497,1.9950000047683716,10774,0.0025629488133316336,0.0025596700610097936,0.007159628940991059,21494.130051374435,-0.43276885155373157,1.98989999294281,-0.0025563968989331665,-0.0025596700610098517,0,-1
2026-04-13 14:05:00+00:00,0,0,1,1,1.0,0.0,1.0,2.0,0.5,0.5,0.0,119.99280043197408,1.0,0.499999750000125,2.0,2.0199999809265137,1.9901000261306763,2.005000114440918,49707,0.005012586290047416,0.005000065104307523,0.007213406775919681,99662.54068851471,0.8627846447540444,1.9900000095367432,-0.007481348652370268,-0.007509474307561183,0,-1
2026-04-13 14:06:00+00:00,0,0,0,0,1.0,0.0,1.0,2.0,0.5,0.5,0.0,59.99820005399838,1.0,0.499999750000125,2.005000114440918,2.009999990463257,2.005000114440918,2.0099000930786133,9467,0.0024438794803069985,0.002440898063344386,0.0065936013915580466,19027.724181175232,-0.4971548001289882,1.9850000143051147,-0.012388714672557866,-0.01246609455387914,0,-1
2026-04-13 14:07:00+00:00,0,0,0,0,1.0,0.0,1.0,2.0,0.5,0.5,0.0,59.99820005399838,1.0,0.499999750000125,1.999899983406067,1.999899983406067,1.9950000047683716,1.9950000047683716,3888,-0.007413347738801757,-0.0074409631676518925,0.0066384589257906974,7756.560018539429,-0.7005240660033714,1.9900000095367432,-0.002506263268008846,-0.0025094092032537183,0,-1
2026-04-13 14:08:00+00:00,0,0,0,0,1.0,0.0,1.0,2.0,0.5,0.5,0.0,59.99820005399838,1.0,0.499999750000125,1.9950000047683716,2.0,1.9950000047683716,2.0,1898,0.002506263268008846,0.0025031278279573515,0.006593014833890186,3796.0,-0.7758017253688024,1.9905999898910522,-0.004700005054473877,-0.004711084808461283,0,-1
2026-04-13 14:09:00+00:00,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,29.99910002699919,0.0,0.0,1.9950000047683716,1.9950000047683716,1.9801000356674194,1.98989999294281,9031,-0.005050003528594971,-0.005062797888967194,0.006666274364387767,17970.786836266518,-0.43624419987131574,1.9991999864578247,0.004673598446151672,0.004662711093830317,1,1
2026-04-13 14:10:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000190734863,1.9900000095367432,1.9800000190734863,1.9900000095367432,1560,5.0262120854238646e-05,5.026085775616608e-05,0.006666237457248001,3104.4000148773193,-0.7435110722634207,1.9950000047683716,0.002512560405862674,0.0025094092032536793,1,1
2026-04-13 14:11:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9850000143051147,1.9850000143051147,1.9800000190734863,1.9850000143051147,2121,-0.002512560405862674,-0.0025157221829736026,0.006684221619989744,4210.185030341148,-0.67378636471155,1.9950000047683716,0.005037778534604964,0.005025131386227345,1,1
2026-04-13 14:12:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9850000143051147,1.9900000095367432,1.9850000143051147,1.9900000095367432,8563,0.002518889267302482,0.002515722182973634,0.006684141919678438,17040.37008166313,-0.3915660875513204,2.0,0.005025120811725348,0.005012537031210991,1,1
2026-04-13 14:13:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9905999898910522,1.9905999898910522,1.9905999898910522,1.9905999898910522,2717,0.000301497664036976,0.00030145222274966465,0.006666037457872928,5408.460172533989,-0.6400169954096845,1.9900000095367432,-0.0003014067905937612,-0.00030145222274973875,0,-1
2026-04-13 14:14:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9901000261306763,1.999899983406067,1.9901000261306763,1.9991999864578247,5604,0.004320303732767039,0.004310998013324301,0.006708400093887431,11203.51672410965,-0.5191434501599037,1.9908000230789185,-0.004201662382856131,-0.004210514169760383,0,-1
2026-04-13 14:15:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9950000047683716,1.9950000047683716,1583,-0.0021008311914280098,-0.0021030410328203796,0.006051952677641406,3158.085007548332,-0.7163206438991752,2.0,0.002506263268008846,0.0025031278279573515,1,1
2026-04-13 14:17:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9950000047683716,1.9950000047683716,1.9950000047683716,1.9950000047683716,232,0.0,0.0,0.005898199445634457,462.8400011062622,-0.75594222717032,2.005000114440918,0.005012586290047416,0.005000065104307523,1,1
2026-04-13 14:18:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996000051498413,2.0,1.996000051498413,2.0,1119,0.002506263268008846,0.0025031278279573515,0.0058142536274874545,2238.0,-0.6631186445349438,2.0099000930786133,0.004950046539306641,0.004937835339694514,1,1
