minute,bullish_count,bearish_count,unlabeled_count,total_count,bullish_count_5m,bearish_count_5m,unlabeled_count_5m,message_count_5m,net_sentiment,bullish_share,sentiment_change,abnormal_density,labeled_message_count,labeled_fraction,open,high,low,close,volume,one_min_return,log_return_1m,trailing_volatility,dollar_volume,volume_zscore_30m,future_close,forward_return,log_forward_return,direction_5m,direction_3class_5m
2026-04-13 13:30:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000095367432,1.2620999813079834,1.2400000095367432,1.2450000047683716,0,,,,0.0,,1.2000000476837158,-0.0361445437046628,-0.03681393721630461,0,-1
2026-04-13 13:41:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2450000047683716,1.2450000047683716,1.2400000095367432,1.2400000095367432,1648,-0.004016060411629163,-0.004024146438820858,,2043.5200157165527,,1.1800999641418457,-0.04830648785017011,-0.0495122370439932,0,-1
2026-04-13 14:03:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249500036239624,1.249500036239624,1.249500036239624,1.249500036239624,684,0.0076613117982393675,0.0076321129883027,,854.6580247879028,,1.218999981880188,-0.02440980670254811,-0.024712664661524747,0,-1
2026-04-13 14:06:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2200000286102295,1.2200000286102295,1.190000057220459,1.190000057220459,5232,-0.04761902944655405,-0.04879014508831394,,6226.080299377441,,1.2000000476837158,0.0084033529263976,0.008368241322527527,1,1
2026-04-13 14:07:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,897,-0.016806806028663912,-0.01694964307797349,,1049.4899615049362,-0.38522492267755976,1.2200000286102295,0.042735105435526055,0.04184717006629001,1,1
2026-04-13 14:15:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,451,0.02564110401662978,0.02531788440050099,0.027893339873886744,541.2000215053558,-0.5402370819375681,1.2200000286102295,0.0166666501098216,0.016529285665789057,1,1
2026-04-13 14:17:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800999641418457,1.1800999641418457,1.1800999641418457,1.1800999641418457,845,-0.016583402292593252,-0.016722446266509493,0.025239478263309325,997.1844696998596,-0.3110637184292366,1.2200000286102295,0.03381074966593922,0.03325173193229849,1,1
2026-04-13 14:19:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218999981880188,1.218999981880188,1.218999981880188,1.218999981880188,196,0.03296332422705395,0.032431685370771304,0.027841909364751446,238.92399644851685,-0.6210851705422824,1.2000000476837158,-0.015586492599586999,-0.015709239104261797,0,-1
2026-04-13 14:20:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1808,-0.015586492599586999,-0.015709239104261797,0.02616440658507267,2169.600086212158,0.31528800168713134,1.2100000381469727,0.00833332505491069,0.008298794604689132,1,1
2026-04-13 14:26:00+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,460,0.0166666501098216,0.016529285665789057,0.025467970496152643,561.2000131607056,-0.5005443923720275,1.2000000476837158,-0.01639342660450327,-0.01652928566578902,0,-1
